OrderID,PaymentID,Cash,Transfer,PaymentDate
ORD018361,PAYM599093,no,yes,2023-12-12
ORD014927,PAYM209667,yes,no,2023-02-27
ORD052467,PAYM125237,no,yes,2023-12-16
ORD005789,PAYM338222,yes,no,2023-02-04
ORD009445,PAYM794513,no,yes,2023-06-17
ORD038006,PAYM167791,no,yes,2023-04-16
ORD033431,PAYM672872,yes,no,2023-08-01
ORD028830,PAYM590185,no,yes,2023-04-30
ORD031008,PAYM553188,no,yes,2023-04-21
ORD009476,PAYM142505,no,yes,2023-02-10
ORD068117,PAYM542470,no,yes,2023-11-27
ORD021414,PAYM925856,no,yes,2023-04-26
ORD040828,PAYM986652,no,yes,2023-08-09
ORD073374,PAYM787027,no,yes,2023-03-17
ORD045473,PAYM264288,yes,no,2023-12-05
ORD037573,PAYM951206,yes,no,2023-02-08
ORD044545,PAYM512178,no,yes,2023-04-17
ORD048937,PAYM626480,yes,no,2023-11-20
ORD078394,PAYM914928,yes,no,2023-11-12
ORD059069,PAYM602170,yes,no,2023-01-09
ORD059224,PAYM647276,yes,no,2023-04-08
ORD052904,PAYM771861,yes,no,2023-03-09
ORD011972,PAYM973195,yes,no,2023-04-10
ORD036636,PAYM927910,no,yes,2023-02-19
ORD008883,PAYM547966,no,yes,2023-07-29
ORD004301,PAYM423656,yes,no,2023-01-13
ORD076380,PAYM369257,yes,no,2023-02-25
ORD054013,PAYM792971,no,yes,2023-01-28
ORD052790,PAYM518275,no,yes,2023-01-09
ORD031628,PAYM490571,no,yes,2023-07-14
ORD065094,PAYM639651,yes,no,2023-09-01
ORD016135,PAYM336652,yes,no,2023-09-21
ORD037747,PAYM244634,no,yes,2023-09-03
ORD004032,PAYM267848,no,yes,2023-04-15
ORD047826,PAYM221828,yes,no,2023-02-21
ORD051742,PAYM428362,no,yes,2023-03-05
ORD081382,PAYM669037,yes,no,2023-09-11
ORD042165,PAYM783875,yes,no,2023-03-19
ORD033284,PAYM975760,no,yes,2023-07-24
ORD029648,PAYM873746,yes,no,2023-07-14
ORD048575,PAYM376774,no,yes,2023-05-12
ORD019125,PAYM370823,yes,no,2023-03-20
ORD043602,PAYM621656,yes,no,2023-09-12
ORD062699,PAYM391150,yes,no,2023-07-23
ORD010635,PAYM946754,no,yes,2023-04-06
ORD049815,PAYM468346,no,yes,2023-11-05
ORD020908,PAYM106235,yes,no,2023-02-05
ORD067104,PAYM397760,yes,no,2023-04-08
ORD041835,PAYM403135,yes,no,2023-06-03
ORD001364,PAYM660005,no,yes,2023-04-02
ORD028855,PAYM677773,no,yes,2023-07-14
ORD079709,PAYM426358,yes,no,2023-10-21
ORD005356,PAYM451657,yes,no,2023-01-16
ORD014550,PAYM504718,no,yes,2023-04-02
ORD063951,PAYM753289,yes,no,2023-04-22
ORD046109,PAYM539958,no,yes,2023-05-05
ORD047976,PAYM390528,no,yes,2023-04-26
ORD001988,PAYM915117,no,yes,2023-10-24
ORD019421,PAYM371028,yes,no,2023-11-23
ORD063201,PAYM872692,yes,no,2023-01-20
ORD060889,PAYM272717,no,yes,2023-02-28
ORD056244,PAYM401593,yes,no,2023-03-23
ORD025168,PAYM527752,yes,no,2023-03-04
ORD049361,PAYM678299,yes,no,2023-08-25
ORD069090,PAYM463524,no,yes,2023-10-01
ORD070953,PAYM530905,no,yes,2023-09-01
ORD044052,PAYM834373,yes,no,2023-05-24
ORD078563,PAYM869051,no,yes,2023-03-03
ORD005255,PAYM468706,no,yes,2023-09-11
ORD051549,PAYM817460,yes,no,2023-07-05
ORD037453,PAYM345835,yes,no,2023-02-27
ORD075750,PAYM288129,yes,no,2023-06-19
ORD074097,PAYM579267,yes,no,2023-08-20
ORD033926,PAYM987290,yes,no,2023-10-10
ORD072780,PAYM966916,yes,no,2023-11-02
ORD013636,PAYM908375,no,yes,2023-02-21
ORD046035,PAYM421918,yes,no,2023-11-22
ORD068121,PAYM672272,yes,no,2023-03-23
ORD059920,PAYM489992,no,yes,2023-07-31
ORD057992,PAYM239268,no,yes,2023-09-18
ORD015812,PAYM630086,no,yes,2023-05-26
ORD004696,PAYM257677,yes,no,2023-03-03
ORD025658,PAYM618167,no,yes,2023-05-17
ORD049448,PAYM877124,yes,no,2023-04-09
ORD007222,PAYM378814,no,yes,2023-03-08
ORD048718,PAYM403206,yes,no,2023-12-11
ORD015796,PAYM988028,yes,no,2023-02-07
ORD015822,PAYM648184,no,yes,2023-12-13
ORD048202,PAYM916784,no,yes,2023-07-24
ORD059168,PAYM347211,no,yes,2023-05-02
ORD026621,PAYM945201,no,yes,2023-09-05
ORD070623,PAYM481635,yes,no,2023-09-26
ORD048235,PAYM600511,yes,no,2023-04-28
ORD047028,PAYM786207,no,yes,2023-08-22
ORD061054,PAYM798389,no,yes,2023-06-10
ORD022325,PAYM872497,no,yes,2023-08-02
ORD045516,PAYM705986,no,yes,2023-08-25
ORD037318,PAYM211118,no,yes,2023-09-21
ORD063713,PAYM309960,no,yes,2023-09-26
ORD060142,PAYM534360,no,yes,2023-11-09
ORD038197,PAYM755129,yes,no,2023-09-18
ORD029479,PAYM427368,yes,no,2023-03-08
ORD078418,PAYM824373,no,yes,2023-01-17
ORD008384,PAYM887654,yes,no,2023-09-07
ORD020278,PAYM682710,yes,no,2023-11-18
ORD042453,PAYM670578,no,yes,2023-02-18
ORD076893,PAYM997584,yes,no,2023-04-05
ORD005869,PAYM674919,yes,no,2023-09-13
ORD068955,PAYM189175,no,yes,2023-09-19
ORD070983,PAYM933367,no,yes,2023-12-08
ORD014482,PAYM518542,no,yes,2023-04-20
ORD042280,PAYM792898,no,yes,2023-04-23
ORD025948,PAYM750996,yes,no,2023-03-01
ORD021023,PAYM875632,yes,no,2023-11-10
ORD011883,PAYM818544,yes,no,2023-12-02
ORD043530,PAYM138197,no,yes,2023-10-20
ORD005196,PAYM522480,yes,no,2023-11-05
ORD066518,PAYM268018,no,yes,2023-11-13
ORD082939,PAYM802718,no,yes,2023-03-26
ORD077645,PAYM704497,no,yes,2023-10-15
ORD030506,PAYM973555,yes,no,2023-12-04
ORD039647,PAYM916837,yes,no,2023-01-18
ORD074223,PAYM569977,yes,no,2023-12-28
ORD008705,PAYM587557,no,yes,2023-04-07
ORD029484,PAYM299905,yes,no,2023-10-05
ORD052847,PAYM889545,no,yes,2023-08-06
ORD064552,PAYM216601,no,yes,2023-04-29
ORD021009,PAYM210148,no,yes,2023-01-25
ORD019357,PAYM101139,yes,no,2023-01-14
ORD024714,PAYM431318,no,yes,2023-01-17
ORD059995,PAYM493546,no,yes,2023-01-01
ORD006507,PAYM606661,no,yes,2023-05-21
ORD053421,PAYM856361,yes,no,2023-09-15
ORD081162,PAYM616110,no,yes,2023-12-03
ORD058419,PAYM505766,yes,no,2023-12-11
ORD058068,PAYM144560,yes,no,2023-11-06
ORD005111,PAYM218405,yes,no,2023-06-20
ORD072897,PAYM288701,yes,no,2023-01-26
ORD045047,PAYM155996,yes,no,2023-06-17
ORD065929,PAYM127603,yes,no,2023-02-16
ORD009461,PAYM631124,yes,no,2023-03-13
ORD065714,PAYM657176,yes,no,2023-10-07
ORD027765,PAYM426238,no,yes,2023-06-12
ORD055033,PAYM536630,no,yes,2023-08-06
ORD081810,PAYM238197,yes,no,2023-07-12
ORD054941,PAYM931742,yes,no,2023-03-25
ORD053527,PAYM263196,no,yes,2023-10-17
ORD039570,PAYM313211,no,yes,2023-06-30
ORD007048,PAYM801521,yes,no,2023-11-07
ORD043663,PAYM580680,no,yes,2023-03-27
ORD068210,PAYM167707,no,yes,2023-09-18
ORD067400,PAYM410210,yes,no,2023-02-24
ORD025487,PAYM282490,no,yes,2023-08-05
ORD028038,PAYM942282,no,yes,2023-01-16
ORD065142,PAYM180785,yes,no,2023-11-30
ORD012430,PAYM608495,no,yes,2023-09-29
ORD067302,PAYM440478,no,yes,2023-09-24
ORD073031,PAYM904982,no,yes,2023-03-31
ORD044148,PAYM736733,no,yes,2023-06-18
ORD026524,PAYM645043,yes,no,2023-10-06
ORD069985,PAYM984700,yes,no,2023-05-31
ORD044571,PAYM200993,no,yes,2023-09-21
ORD036784,PAYM709220,no,yes,2023-01-29
ORD041124,PAYM427270,no,yes,2023-01-22
ORD036000,PAYM563422,yes,no,2023-08-28
ORD057037,PAYM318595,yes,no,2023-04-06
ORD066862,PAYM333536,no,yes,2023-09-26
ORD062613,PAYM238993,yes,no,2023-11-12
ORD058508,PAYM883588,no,yes,2023-06-02
ORD036550,PAYM571754,yes,no,2023-12-12
ORD025402,PAYM122893,yes,no,2023-02-07
ORD056519,PAYM148164,yes,no,2023-05-09
ORD069392,PAYM956764,no,yes,2023-08-16
ORD044321,PAYM468443,no,yes,2023-12-10
ORD005198,PAYM511938,no,yes,2023-11-02
ORD017150,PAYM146436,no,yes,2023-10-10
ORD039134,PAYM673161,yes,no,2023-02-07
ORD055339,PAYM930406,no,yes,2023-07-12
ORD055489,PAYM709727,no,yes,2023-12-07
ORD060891,PAYM698862,no,yes,2023-03-31
ORD012465,PAYM427522,yes,no,2023-03-05
ORD015121,PAYM962192,no,yes,2023-06-20
ORD008533,PAYM986268,yes,no,2023-11-08
ORD049312,PAYM108788,no,yes,2023-03-25
ORD004325,PAYM807714,no,yes,2023-06-07
ORD031886,PAYM694788,yes,no,2023-12-12
ORD060560,PAYM106306,no,yes,2023-01-08
ORD059759,PAYM165058,yes,no,2023-04-11
ORD021713,PAYM971778,no,yes,2023-11-11
ORD082709,PAYM682255,yes,no,2023-10-13
ORD075212,PAYM862341,yes,no,2023-08-28
ORD079413,PAYM949674,yes,no,2023-12-03
ORD068464,PAYM523986,no,yes,2023-05-11
ORD024668,PAYM999751,yes,no,2023-10-31
ORD041234,PAYM632353,yes,no,2023-07-03
ORD074245,PAYM216260,yes,no,2023-04-15
ORD048981,PAYM255235,no,yes,2023-11-27
ORD001884,PAYM843444,no,yes,2023-07-27
ORD049321,PAYM962658,no,yes,2023-11-25
ORD012908,PAYM265085,yes,no,2023-02-28
ORD027376,PAYM497207,no,yes,2023-06-24
ORD024745,PAYM864699,yes,no,2023-01-10
ORD046601,PAYM380205,no,yes,2023-04-15
ORD046905,PAYM217470,yes,no,2023-05-01
ORD011768,PAYM603988,no,yes,2023-03-11
ORD067480,PAYM172020,no,yes,2023-11-02
ORD006469,PAYM802719,no,yes,2023-08-24
ORD026913,PAYM856901,yes,no,2023-11-08
ORD058668,PAYM177973,no,yes,2023-12-31
ORD048057,PAYM537852,no,yes,2023-09-18
ORD041059,PAYM267081,no,yes,2023-08-29
ORD032418,PAYM985691,yes,no,2023-12-24
ORD061567,PAYM610546,yes,no,2023-01-15
ORD014102,PAYM620863,no,yes,2023-09-28
ORD064703,PAYM892058,yes,no,2023-05-07
ORD031150,PAYM594137,no,yes,2023-04-10
ORD023095,PAYM795585,yes,no,2023-11-24
ORD039560,PAYM639377,yes,no,2023-01-31
ORD020210,PAYM130659,no,yes,2023-10-24
ORD028617,PAYM829892,yes,no,2023-06-28
ORD002533,PAYM690741,no,yes,2023-01-27
ORD071109,PAYM357030,yes,no,2023-10-20
ORD015194,PAYM562768,yes,no,2023-10-24
ORD002809,PAYM714949,yes,no,2023-04-05
ORD006467,PAYM697489,no,yes,2023-06-11
ORD051540,PAYM219673,no,yes,2023-06-30
ORD069103,PAYM410977,yes,no,2023-10-01
ORD023800,PAYM402993,yes,no,2023-04-14
ORD058928,PAYM358760,no,yes,2023-04-24
ORD004187,PAYM719671,no,yes,2023-07-01
ORD026285,PAYM272408,no,yes,2023-12-12
ORD003610,PAYM731525,yes,no,2023-07-13
ORD049673,PAYM287363,yes,no,2023-07-05
ORD035011,PAYM352692,no,yes,2023-09-15
ORD068132,PAYM466457,yes,no,2023-11-27
ORD047723,PAYM433862,no,yes,2023-04-02
ORD063866,PAYM336254,no,yes,2023-12-05
ORD073476,PAYM519149,yes,no,2023-08-03
ORD028640,PAYM338846,yes,no,2023-08-26
ORD053825,PAYM679939,yes,no,2023-07-21
ORD080832,PAYM755458,yes,no,2023-11-12
ORD072316,PAYM422349,yes,no,2023-12-05
ORD040544,PAYM742527,no,yes,2023-05-17
ORD048461,PAYM556895,yes,no,2023-09-29
ORD075414,PAYM609208,no,yes,2023-02-05
ORD011828,PAYM101694,yes,no,2023-07-12
ORD050624,PAYM151041,yes,no,2023-09-05
ORD025472,PAYM951930,yes,no,2023-10-19
ORD013339,PAYM135443,yes,no,2023-04-26
ORD076049,PAYM106164,no,yes,2023-06-25
ORD032031,PAYM567939,no,yes,2023-07-03
ORD053700,PAYM702642,yes,no,2023-01-23
ORD005903,PAYM850971,no,yes,2023-08-10
ORD070961,PAYM514981,yes,no,2023-08-28
ORD071971,PAYM984344,no,yes,2023-06-21
ORD003095,PAYM603098,no,yes,2023-02-24
ORD030677,PAYM572588,no,yes,2023-03-18
ORD070577,PAYM182948,yes,no,2023-08-22
ORD029739,PAYM490119,yes,no,2023-08-23
ORD047426,PAYM777180,yes,no,2023-11-04
ORD058875,PAYM475289,no,yes,2023-07-05
ORD056429,PAYM264804,yes,no,2023-08-03
ORD058874,PAYM107263,yes,no,2023-05-18
ORD047570,PAYM704273,yes,no,2023-06-29
ORD034222,PAYM200180,yes,no,2023-06-27
ORD002360,PAYM518105,yes,no,2023-08-04
ORD056862,PAYM441306,no,yes,2023-03-27
ORD074660,PAYM455256,no,yes,2023-01-29
ORD067572,PAYM691407,yes,no,2023-08-25
ORD057780,PAYM123335,yes,no,2023-04-02
ORD081663,PAYM200180,no,yes,2023-07-06
ORD080088,PAYM637879,no,yes,2023-03-25
ORD004733,PAYM435055,no,yes,2023-01-11
ORD078640,PAYM185038,yes,no,2023-06-24
ORD015154,PAYM472006,no,yes,2023-11-19
ORD050610,PAYM903244,yes,no,2023-12-31
ORD071148,PAYM187819,no,yes,2023-09-10
ORD054951,PAYM885401,yes,no,2023-09-16
ORD071637,PAYM378243,yes,no,2023-03-25
ORD071050,PAYM216635,yes,no,2023-02-24
ORD039143,PAYM326174,no,yes,2023-03-29
ORD062383,PAYM745409,no,yes,2023-06-11
ORD020725,PAYM827674,yes,no,2023-05-31
ORD021347,PAYM409679,no,yes,2023-05-22
ORD048392,PAYM485107,yes,no,2023-01-17
ORD009151,PAYM281672,no,yes,2023-08-20
ORD079876,PAYM804828,no,yes,2023-08-01
ORD046576,PAYM843846,yes,no,2023-07-12
ORD001878,PAYM321708,no,yes,2023-02-11
ORD066707,PAYM346188,no,yes,2023-10-23
ORD043143,PAYM167304,yes,no,2023-07-05
ORD038259,PAYM890081,no,yes,2023-12-23
ORD038444,PAYM705074,yes,no,2023-01-13
ORD008571,PAYM442050,no,yes,2023-04-03
ORD039512,PAYM635263,no,yes,2023-11-09
ORD001891,PAYM197093,yes,no,2023-02-09
ORD022102,PAYM245370,no,yes,2023-04-24
ORD079971,PAYM903033,yes,no,2023-11-07
ORD004112,PAYM109588,no,yes,2023-04-10
ORD015972,PAYM614251,no,yes,2023-04-21
ORD033069,PAYM382883,yes,no,2023-01-10
ORD047900,PAYM780301,yes,no,2023-12-17
ORD032547,PAYM715700,yes,no,2023-07-30
ORD061665,PAYM319899,no,yes,2023-02-03
ORD070982,PAYM371358,yes,no,2023-03-02
ORD022942,PAYM666796,yes,no,2023-10-29
ORD029844,PAYM928047,no,yes,2023-12-20
ORD077999,PAYM725076,no,yes,2023-07-25
ORD054824,PAYM167559,yes,no,2023-04-27
ORD009617,PAYM603450,no,yes,2023-04-09
ORD068354,PAYM881688,no,yes,2023-03-24
ORD064659,PAYM390935,no,yes,2023-02-03
ORD000947,PAYM507933,no,yes,2023-09-17
ORD060323,PAYM602230,yes,no,2023-03-16
ORD080625,PAYM469519,yes,no,2023-07-06
ORD080219,PAYM470385,no,yes,2023-11-18
ORD057953,PAYM231461,no,yes,2023-02-02
ORD001819,PAYM751928,no,yes,2023-10-14
ORD023403,PAYM390858,no,yes,2023-07-26
ORD034883,PAYM438909,no,yes,2023-11-04
ORD048623,PAYM827503,yes,no,2023-11-04
ORD028344,PAYM328257,yes,no,2023-05-22
ORD026549,PAYM563296,no,yes,2023-09-09
ORD010853,PAYM387949,yes,no,2023-11-18
ORD016427,PAYM306799,yes,no,2023-05-15
ORD040890,PAYM134198,yes,no,2023-07-23
ORD002319,PAYM659998,yes,no,2023-04-12
ORD003210,PAYM856897,no,yes,2023-09-26
ORD011056,PAYM711887,yes,no,2023-06-22
ORD043377,PAYM733806,yes,no,2023-11-24
ORD042079,PAYM138851,no,yes,2023-05-02
ORD015490,PAYM164488,no,yes,2023-10-08
ORD006596,PAYM561176,yes,no,2023-05-19
ORD065567,PAYM370006,yes,no,2023-06-01
ORD016664,PAYM719456,no,yes,2023-05-29
ORD058721,PAYM752768,yes,no,2023-09-05
ORD052664,PAYM380098,yes,no,2023-10-19
ORD016904,PAYM197214,no,yes,2023-12-02
ORD066196,PAYM417455,no,yes,2023-03-28
ORD012201,PAYM334318,no,yes,2023-05-18
ORD080461,PAYM458982,no,yes,2023-01-07
ORD048609,PAYM309137,no,yes,2023-07-19
ORD063744,PAYM222801,yes,no,2023-03-19
ORD075832,PAYM210055,no,yes,2023-11-01
ORD007348,PAYM680874,no,yes,2023-08-01
ORD076114,PAYM150656,yes,no,2023-12-22
ORD035015,PAYM157236,no,yes,2023-05-11
ORD036734,PAYM971512,yes,no,2023-03-10
ORD038952,PAYM827892,yes,no,2023-07-19
ORD011178,PAYM825377,yes,no,2023-07-07
ORD056090,PAYM484126,yes,no,2023-02-16
ORD074928,PAYM147223,no,yes,2023-01-21
ORD052302,PAYM603578,yes,no,2023-10-25
ORD045331,PAYM525607,yes,no,2023-01-06
ORD056486,PAYM315385,no,yes,2023-10-20
ORD081022,PAYM565131,no,yes,2023-12-15
ORD024239,PAYM371749,yes,no,2023-01-27
ORD014888,PAYM652107,yes,no,2023-01-28
ORD030681,PAYM528710,yes,no,2023-03-01
ORD070756,PAYM390006,yes,no,2023-06-17
ORD030958,PAYM340527,no,yes,2023-02-18
ORD081816,PAYM714836,yes,no,2023-04-15
ORD045331,PAYM606936,yes,no,2023-12-01
ORD071261,PAYM136659,yes,no,2023-02-06
ORD003118,PAYM178590,no,yes,2023-04-18
ORD078981,PAYM956782,no,yes,2023-12-27
ORD053930,PAYM837457,yes,no,2023-01-26
ORD010760,PAYM478619,yes,no,2023-02-15
ORD046854,PAYM316394,yes,no,2023-10-05
ORD045219,PAYM968013,no,yes,2023-03-06
ORD003819,PAYM727100,yes,no,2023-01-10
ORD033963,PAYM127553,yes,no,2023-03-02
ORD037109,PAYM703053,no,yes,2023-08-23
ORD022574,PAYM700667,no,yes,2023-06-28
ORD079339,PAYM415633,no,yes,2023-06-01
ORD017730,PAYM588347,yes,no,2023-04-03
ORD027091,PAYM994346,no,yes,2023-07-29
ORD010487,PAYM619921,yes,no,2023-08-17
ORD078804,PAYM506174,yes,no,2023-12-26
ORD069006,PAYM494861,yes,no,2023-03-31
ORD053649,PAYM510005,yes,no,2023-02-08
ORD015890,PAYM184484,no,yes,2023-12-16
ORD018010,PAYM846894,yes,no,2023-01-02
ORD022418,PAYM718504,yes,no,2023-07-24
ORD079341,PAYM761099,no,yes,2023-11-25
ORD069615,PAYM619033,yes,no,2023-04-05
ORD079061,PAYM210620,yes,no,2023-04-20
ORD057003,PAYM817367,yes,no,2023-12-01
ORD022812,PAYM341495,no,yes,2023-12-10
ORD006444,PAYM551421,no,yes,2023-02-27
ORD041399,PAYM442049,no,yes,2023-01-16
ORD060578,PAYM563215,yes,no,2023-09-11
ORD042233,PAYM749577,yes,no,2023-10-15
ORD020422,PAYM269396,yes,no,2023-01-21
ORD059015,PAYM104083,yes,no,2023-12-27
ORD080163,PAYM545904,yes,no,2023-04-08
ORD046939,PAYM475140,no,yes,2023-06-12
ORD021632,PAYM192039,no,yes,2023-06-16
ORD059909,PAYM904411,no,yes,2023-03-07
ORD020533,PAYM899957,no,yes,2023-10-06
ORD055326,PAYM656904,no,yes,2023-05-22
ORD059089,PAYM573881,no,yes,2023-12-13
ORD038536,PAYM896817,yes,no,2023-09-21
ORD012509,PAYM492130,yes,no,2023-12-16
ORD068490,PAYM826286,no,yes,2023-04-08
ORD006259,PAYM361510,no,yes,2023-08-19
ORD082797,PAYM893199,no,yes,2023-03-07
ORD052554,PAYM376856,no,yes,2023-08-21
ORD009597,PAYM212018,yes,no,2023-09-09
ORD006118,PAYM620716,no,yes,2023-07-23
ORD022459,PAYM802875,yes,no,2023-04-29
ORD068811,PAYM378419,no,yes,2023-06-21
ORD076821,PAYM666788,yes,no,2023-12-19
ORD046124,PAYM430986,no,yes,2023-12-30
ORD008733,PAYM372800,yes,no,2023-11-06
ORD017986,PAYM673428,no,yes,2023-09-16
ORD021720,PAYM812113,no,yes,2023-07-16
ORD036922,PAYM448851,no,yes,2023-04-19
ORD067027,PAYM122547,no,yes,2023-02-17
ORD017469,PAYM698681,no,yes,2023-03-25
ORD018474,PAYM674659,yes,no,2023-10-12
ORD006650,PAYM159167,yes,no,2023-01-16
ORD019186,PAYM921333,no,yes,2023-08-21
ORD036347,PAYM794416,no,yes,2023-06-21
ORD081628,PAYM162360,yes,no,2023-08-23
ORD065088,PAYM490423,yes,no,2023-03-27
ORD034135,PAYM175724,no,yes,2023-03-19
ORD040645,PAYM821195,no,yes,2023-04-16
ORD069597,PAYM547191,yes,no,2023-11-30
ORD077352,PAYM635685,no,yes,2023-06-08
ORD049379,PAYM961379,yes,no,2023-06-18
ORD078421,PAYM100781,yes,no,2023-11-13
ORD046355,PAYM609374,yes,no,2023-11-04
ORD048435,PAYM258476,no,yes,2023-10-06
ORD081704,PAYM351029,no,yes,2023-05-02
ORD066819,PAYM733263,yes,no,2023-02-13
ORD057928,PAYM596734,yes,no,2023-12-28
ORD076387,PAYM146544,no,yes,2023-03-25
ORD020624,PAYM508557,no,yes,2023-02-23
ORD074869,PAYM796590,no,yes,2023-04-08
ORD073226,PAYM295587,no,yes,2023-12-14
ORD039003,PAYM590783,no,yes,2023-10-14
ORD001441,PAYM119431,yes,no,2023-04-14
ORD002872,PAYM344275,no,yes,2023-01-28
ORD007162,PAYM822033,yes,no,2023-08-11
ORD039596,PAYM332188,yes,no,2023-01-11
ORD011184,PAYM450338,no,yes,2023-08-07
ORD060700,PAYM249171,yes,no,2023-01-08
ORD061032,PAYM911940,no,yes,2023-10-31
ORD045704,PAYM450052,no,yes,2023-04-22
ORD063692,PAYM439184,no,yes,2023-05-27
ORD029262,PAYM118256,no,yes,2023-07-09
ORD063650,PAYM536278,no,yes,2023-06-14
ORD023686,PAYM502825,no,yes,2023-01-16
ORD049565,PAYM749537,no,yes,2023-07-12
ORD076327,PAYM803389,no,yes,2023-11-29
ORD004201,PAYM956577,yes,no,2023-03-29
ORD051802,PAYM425925,yes,no,2023-11-05
ORD058433,PAYM641068,no,yes,2023-09-04
ORD022596,PAYM320913,no,yes,2023-08-10
ORD055222,PAYM711562,yes,no,2023-12-28
ORD020653,PAYM846391,yes,no,2023-03-28
ORD011304,PAYM243221,yes,no,2023-02-07
ORD019795,PAYM819816,no,yes,2023-03-06
ORD032672,PAYM222773,yes,no,2023-04-18
ORD071395,PAYM589358,no,yes,2023-03-25
ORD020267,PAYM564217,yes,no,2023-09-14
ORD075335,PAYM366950,yes,no,2023-02-19
ORD080346,PAYM991493,yes,no,2023-04-09
ORD010738,PAYM362760,yes,no,2023-06-28
ORD010175,PAYM221590,no,yes,2023-09-09
ORD067908,PAYM978766,yes,no,2023-08-19
ORD010051,PAYM544513,no,yes,2023-09-12
ORD054727,PAYM929147,no,yes,2023-07-15
ORD022962,PAYM217844,yes,no,2023-11-05
ORD079739,PAYM702693,yes,no,2023-03-28
ORD001546,PAYM584939,yes,no,2023-11-11
ORD009183,PAYM165401,yes,no,2023-03-03
ORD042882,PAYM478500,yes,no,2023-01-23
ORD007795,PAYM950990,yes,no,2023-04-26
ORD075673,PAYM594041,yes,no,2023-07-11
ORD059619,PAYM723730,no,yes,2023-03-13
ORD015492,PAYM389101,no,yes,2023-09-28
ORD073994,PAYM167522,no,yes,2023-09-01
ORD030537,PAYM298887,no,yes,2023-05-20
ORD017806,PAYM713938,no,yes,2023-07-24
ORD049634,PAYM265256,no,yes,2023-02-19
ORD047372,PAYM925754,no,yes,2023-04-14
ORD015436,PAYM432912,yes,no,2023-06-11
ORD003828,PAYM801634,no,yes,2023-02-17
ORD062824,PAYM501174,no,yes,2023-03-22
ORD061601,PAYM905572,no,yes,2023-08-06
ORD051543,PAYM440338,no,yes,2023-10-28
ORD036084,PAYM991290,yes,no,2023-04-19
ORD081398,PAYM620835,no,yes,2023-02-17
ORD074592,PAYM758832,yes,no,2023-01-21
ORD025139,PAYM433630,yes,no,2023-07-20
ORD024775,PAYM372099,yes,no,2023-01-27
ORD048145,PAYM279175,no,yes,2023-09-28
ORD026122,PAYM743160,no,yes,2023-09-30
ORD046304,PAYM368857,no,yes,2023-06-16
ORD074542,PAYM761711,yes,no,2023-11-08
ORD045932,PAYM999179,yes,no,2023-08-30
ORD061495,PAYM676389,no,yes,2023-05-31
ORD061283,PAYM880120,no,yes,2023-11-25
ORD027924,PAYM312262,yes,no,2023-01-18
ORD011592,PAYM477506,no,yes,2023-01-14
ORD083227,PAYM155960,yes,no,2023-08-19
ORD011050,PAYM140583,no,yes,2023-05-31
ORD057369,PAYM656158,yes,no,2023-10-22
ORD047747,PAYM741468,yes,no,2023-12-15
ORD004513,PAYM246011,yes,no,2023-10-03
ORD006430,PAYM705345,no,yes,2023-03-07
ORD005871,PAYM368953,yes,no,2023-10-16
ORD044652,PAYM214092,no,yes,2023-11-08
ORD029009,PAYM832769,no,yes,2023-01-04
ORD029105,PAYM193073,no,yes,2023-10-16
ORD037274,PAYM970477,yes,no,2023-06-28
ORD008707,PAYM787249,yes,no,2023-07-16
ORD006153,PAYM219440,yes,no,2023-11-18
ORD015539,PAYM754459,no,yes,2023-03-17
ORD056353,PAYM108247,yes,no,2023-11-23
ORD029338,PAYM614881,yes,no,2023-10-22
ORD037439,PAYM115292,no,yes,2023-01-12
ORD070693,PAYM142412,no,yes,2023-11-09
ORD070441,PAYM112372,yes,no,2023-02-19
ORD075050,PAYM571388,no,yes,2023-12-16
ORD074128,PAYM104325,no,yes,2023-06-25
ORD006308,PAYM682314,yes,no,2023-10-24
ORD014719,PAYM261055,no,yes,2023-12-29
ORD076598,PAYM804273,yes,no,2023-03-19
ORD031754,PAYM403334,yes,no,2023-09-11
ORD080416,PAYM656395,no,yes,2023-12-13
ORD059593,PAYM587020,yes,no,2023-11-19
ORD040693,PAYM742237,no,yes,2023-10-19
ORD008296,PAYM946443,yes,no,2023-06-07
ORD082535,PAYM250634,no,yes,2023-12-22
ORD040010,PAYM813651,no,yes,2023-08-09
ORD062297,PAYM845724,yes,no,2023-10-12
ORD027453,PAYM209264,yes,no,2023-03-20
ORD018478,PAYM475917,no,yes,2023-09-29
ORD060303,PAYM777628,no,yes,2023-07-17
ORD033395,PAYM169106,yes,no,2023-02-19
ORD055328,PAYM818733,no,yes,2023-07-17
ORD026082,PAYM676562,no,yes,2023-08-23
ORD068325,PAYM132718,yes,no,2023-07-09
ORD007256,PAYM815739,yes,no,2023-09-04
ORD007082,PAYM512959,no,yes,2023-08-15
ORD011459,PAYM687570,yes,no,2023-03-23
ORD071406,PAYM370290,yes,no,2023-09-29
ORD032965,PAYM433169,no,yes,2023-01-16
ORD026611,PAYM203910,no,yes,2023-12-12
ORD022455,PAYM268341,no,yes,2023-08-28
ORD031805,PAYM550962,no,yes,2023-05-03
ORD026544,PAYM396477,no,yes,2023-10-13
ORD009897,PAYM892383,no,yes,2023-04-07
ORD045069,PAYM982162,no,yes,2023-09-09
ORD058327,PAYM337733,yes,no,2023-08-24
